OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,YearBuilt,TotRmsAbvGrd,YearRemodAdd,GarageYrBlt,LotFrontage,FullBath,BsmtUnfSF,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond
9,2543,2096,425,1331,2117,3,898,13299,2008,11,2009,2009.0,102.73903504673679,2,764,20,107,628.5263177566343,5
10,2905,2615,737,1610,2167,3,727,23780,2002,10,2003,2002.6606129809993,110.3393870190007,2,687,148,73,683.8306083371401,5
10,2800,2715,584,1643,2216,3,715,22048,2003,10,2004,2003.7681255135333,109.23187448646665,2,708,117,73,583.4729342352088,5
10,4262,2278,1997,1917,2265,3,811,20686,1995,10,1996,1995.7485546879336,149.43929689321214,3,361,218,77,346.4916400274686,5
9,3422,2363,1034,2141,2387,3,816,14273,2002,10,2002,2002.4872917124903,130.0586536346603,2,221,85,72,379.2570539609696,5
10,4118,2296,1850,1435,2268,3,824,25607,1994,10,1995,1994.2862998022324,108.00819723125223,3,861,375,57,1229.5503588643187,5
10,4403,2417,1977,1806,2425,3,821,18294,1995,10,1995,1995.096132807036,134.69171859700296,3,611,266,65,528.7623078840453,5
7,1611,1455,151,1191,1459,2,564,12967,2000,6,2001,2000.416959473523,51.15122978879654,1,264,163,125,412.7622705927938,5
8,2386,1375,1011,581,1375,2,677,11081,2004,10,2004,2004.4330982289591,81.41725442760229,2,793,182,130,145.02995006381167,5
7,1915,1542,0,186,1915,2,539,18486,1982,7,2004,1982.8167456560263,27.15181674645024,2,1312,0,114,105.19889415778773,6
8,2157,1439,682,900,1474,3,737,11062,1999,8,1999,1999.9346907548909,0.5674218826162729,2,538,252,140,210.3676513981286,5
8,1938,1106,832,19,1106,2,1000,9024,2005,7,2005,2005.5103923548736,72.99705963357381,1,1039,198,45,0.0,5
8,2529,1275,1236,247,1293,3,777,11659,1994,8,1994,1994.7205996875687,72.54380843564526,2,982,246,92,478.91316188338067,5
9,1782,1782,0,1396,1782,3,722,10830,2005,6,2005,2005.291975417874,76.9659467387269,2,385,201,79,409.20163880840335,5
8,1656,1651,0,1264,1656,2,584,9031,2007,7,2008,2008.365983583651,70.4725408079915,2,387,152,43,204.89753754765994,5
8,2928,2692,197,1247,2731,2,646,12619,1997,9,1998,1997.3454845789242,31.407000259728022,2,1445,241,94,90.87323784171156,5
8,2082,1086,959,0,1122,3,728,11415,2005,8,2006,2005.7808495238967,86.43830095220676,2,1086,169,66,669.0012914758646,5
7,2287,1323,952,186,1334,2,457,16073,1993,8,1993,1993.049977750448,121.43928094652458,2,1136,133,75,244.75756877713786,5
8,2281,1490,781,1098,1500,3,785,14471,1995,9,1995,1995.979946905687,27.475048209897665,2,392,229,62,208.59628339808756,6
8,2457,1427,1016,402,1441,2,846,13923,2000,7,2001,2000.9115374827825,48.98139345443061,2,1025,77,168,376.2776833476818,5
7,2265,1072,1175,0,1089,3,855,13704,2005,9,2006,2005.6983953368265,102.66630207335587,2,1072,177,55,318.33151036677936,5
7,2740,1495,1199,85,1540,2,598,10277,1986,8,1987,1987.38175784624,74.92902245904587,2,123,239,83,192.8694289277756,5
8,2089,1632,455,1017,1633,3,795,13339,2001,8,2001,2001.5158206143883,89.48417938561175,2,614,256,64,588.4841793856118,5
7,1639,1531,107,1123,1532,2,701,5512,2001,5,2002,2001.206619138828,45.5456210542183,1,408,33,114,30.16639426890325,5
8,2034,1087,939,765,1095,2,601,12141,1999,7,1999,1999.3917751023441,79.98825014620583,2,321,195,67,473.3348708331338,5
9,2347,1480,841,334,1506,3,780,14112,2000,9,2001,2001.5671904640567,104.57707938125779,2,1146,539,35,183.54082001818693,5
8,2131,2018,87,1655,2044,3,1091,19651,2005,8,2006,2005.4433567166916,55.94592189483335,1,362,192,247,40.19767564669513,5
9,2762,2029,729,517,2032,3,791,16284,2005,10,2006,2005.667731122751,81.32747882486876,2,1511,178,99,298.1437015714031,5
7,2004,1049,946,692,1057,2,499,10330,1998,8,1999,1999.3647815220882,92.0,2,357,144,119,16.553470654616362,5
6,1828,1648,0,1212,1826,2,739,115032,1971,4,2001,1971.4095674876878,0.0,2,424,381,47,342.93718058697067,5
8,2863,1618,1242,1157,1620,2,1007,10204,2004,10,2005,2004.769974143415,70.14699879902659,3,461,137,137,310.1279434829364,5
9,4094,2338,1755,1238,2338,3,859,20400,1996,10,1997,1996.227229947173,104.4454459894346,3,1099,333,67,1059.232430627261,5
8,1822,1817,0,1408,1822,2,741,10210,2004,7,2005,2004.0,77.0960306434902,2,408,218,33,211.15236772188237,5
8,3052,2028,1004,910,2047,3,701,14340,1997,9,1997,1997.9752096683121,61.77368979968166,2,1118,263,81,537.3686577601901,5
7,1974,1492,478,980,1496,2,580,10097,2001,8,2001,2001.9732238623849,83.90178832610495,2,512,286,73,372.4108274645481,5
8,2207,2206,0,367,2207,2,624,15842,1970,8,1970,1970.539517068641,94.83140091604963,2,1030,79,207,3.978938381228744,5
8,3070,1817,1229,768,1840,3,720,14877,1995,9,1996,1995.622183982872,100.58229002109917,2,1049,176,108,551.419430749659,5
7,2728,1469,1209,76,1519,2,598,10253,1985,8,1987,1987.625104617608,78.23084260973017,2,43,183,105,182.44817718001804,5
8,1677,1619,15,1044,1661,3,701,11258,2002,7,2002,2002.0138780826426,90.04163424792793,2,575,254,45,216.73476033033046,5
6,2504,1350,1096,650,1407,2,543,10772,1949,7,1968,1949.3945387676306,70.75409954913312,2,700,71,372,75.27869684393183,6
8,1668,3157,23,1110,1645,2,869,10655,2002,7,2003,2002.6462354315238,85.0,2,1583,0,1,297.3185770279567,5
7,1996,1336,347,648,1648,2,502,16637,1967,7,2000,1967.0030387508486,46.11287241095278,2,137,117,50,0.0,7
8,2497,1193,1303,153,1193,3,827,9530,2003,8,2003,2003.0657873287948,76.62280844747018,2,1040,162,137,364.08557243091326,5
7,1775,1603,171,1207,1603,2,621,11716,2003,7,2003,2003.8004430905398,54.30875103816042,2,396,160,53,32.388036555426254,5
8,2042,1903,139,1266,1903,2,744,17080,2004,8,2005,2004.2603102686398,129.65077567159977,2,637,199,56,116.76050238478234,5
7,2747,1579,787,725,1959,2,590,10669,1993,8,2000,1993.6645313804806,85.0,2,854,48,37,330.19055344348806,5
7,2393,1283,1094,1168,1298,3,924,10027,1995,8,1996,1995.7775281597067,89.51910096068467,2,115,134,141,661.1842699189241,5
8,2482,1736,739,1245,1742,3,858,16034,2003,9,2004,2003.6511852673548,90.13884934567815,1,490,332,86,447.8064912382016,5
8,1678,1552,126,1353,1552,2,707,12334,1995,5,1996,1995.5395614081335,69.20563903828472,2,199,35,115,23.753233154058332,5
7,1971,1034,921,638,1049,2,623,11856,2002,7,2003,2002.8256663364164,94.12833168208165,2,395,116,91,123.30503467628519,5
9,2111,1196,890,972,1221,3,828,11485,2007,9,2007,2008.0,96.0,2,223,33,93,165.76898322363215,5
8,2772,1131,892,639,1880,3,912,14413,1963,9,2000,1991.5125522387832,16.043322761153238,2,492,269,22,444.919805970597,7
9,1826,1826,0,1483,1826,3,822,12452,2003,6,2004,2003.5248525368145,75.67396775770163,2,342,198,49,467.001690836572,5
7,1930,1266,656,1103,1273,2,612,10311,1999,7,1999,1999.007722714517,49.47102456556583,2,163,228,112,160.89972675123644,5
8,2434,1114,1151,286,1283,2,678,16199,1995,8,1996,1995.9631691798652,68.10957477799673,2,768,198,61,0.0,5
8,2160,1132,1026,0,1133,2,895,9243,2002,7,2003,2002.050115292318,10.85130115615894,2,1132,0,43,365.6966729931126,5
8,1837,1836,0,925,1837,2,635,11001,2005,7,2006,2005.0522171564953,87.94778284350467,2,911,165,43,359.9428098465424,5
9,2876,1422,1435,394,1440,3,705,14057,2006,10,2006,2006.5937763416828,66.2968881708414,2,1027,172,19,804.4743256480174,5
8,2303,1388,875,963,1428,3,713,12290,2000,7,2001,2001.4496652710116,97.31006694579767,2,425,238,16,717.9999373096344,5
7,1654,1508,23,1506,1631,2,565,12840,1988,5,1989,1988.9738367004334,0.0,2,2,79,1,144.55522390736712,5
7,2431,1196,1178,0,1252,3,920,11410,1917,8,2003,1966.686008901368,70.66132444867841,1,1196,184,15,0.0,6
7,2038,2136,1,1242,2035,2,512,215309,1964,8,1964,1965.140592729576,149.99185695432638,2,69,0,0,10.584983429725654,5
9,3146,2061,1081,561,2064,3,732,15981,2003,10,2004,2003.4412002680792,97.98999776600667,3,1500,206,102,171.97440619560817,5
6,2367,1074,940,804,1426,1,248,7639,1951,9,2000,1951.9242482530344,65.18339998620831,2,140,240,8,36.9293240161837,7
9,2863,1966,896,216,1966,3,745,15843,2005,11,2006,2005.3921172473765,87.15664486057092,3,1750,198,114,229.17433135833267,5
8,2135,1908,226,1300,1908,2,864,10250,2001,8,2002,2001.6643512849537,66.48660386294577,2,608,223,0,261.0148845967269,5
8,3080,1830,1227,771,1853,3,717,14868,1995,9,1996,1995.6457440714848,97.80219956478565,2,1059,182,107,553.1393172183953,5
7,2182,1231,931,197,1251,2,456,12022,1999,9,1999,1999.0637732303323,90.72048593500224,2,1033,146,107,551.2210571834307,5
8,2003,1785,202,1690,1800,3,845,49291,1984,5,1991,1984.458687951983,63.74315328986708,0,46,766,73,140.47594143438621,5
7,2085,1125,943,0,1142,3,1013,10931,1979,8,2005,1994.2722100448054,80.02092840805899,1,1125,189,40,0.0,5
7,2360,1303,1044,83,1315,2,472,15963,1991,8,1992,1991.8313888950001,124.90113250730886,2,1220,128,79,265.83735029384076,5
9,2639,2532,104,1286,2534,3,808,11701,2001,8,2002,2001.5939105056248,4.769416340354844,2,1246,298,133,667.9230155774255,5
7,1528,1495,33,1292,1495,2,622,16132,1999,6,1999,1999.67728226362,150.35770616969933,1,203,165,29,0.0,5
7,2179,1352,817,340,1362,2,453,16085,1994,8,1995,1994.7455693194797,121.80262199703137,2,1011,137,69,212.29910159853165,5
8,2559,2184,339,2023,2220,3,824,21580,2007,11,2008,2007.7194396632974,88.68838369245964,2,161,107,60,726.4920045229464,5
8,1902,1902,0,1378,1902,3,797,12034,2008,7,2008,2008.7801184874322,92.87952605027144,1,523,44,40,396.3554974775787,3
8,2147,2096,51,43,2096,3,744,14280,2006,8,2007,2006.962273737685,105.8682121305552,2,2052,124,99,315.9431565578707,5
7,2118,1255,723,404,1394,2,418,12891,1984,8,2000,1984.0320166661777,98.79160284573125,2,851,94,110,464.66870893660024,5
9,2255,1754,496,1339,1759,3,850,13667,2007,9,2007,2007.747629431467,98.64040869546477,2,414,365,247,405.3625070250836,5
8,2060,1622,424,1396,1636,2,563,11379,1993,7,1993,1993.378604290736,56.9878831885701,1,225,146,30,137.05475324639966,5
7,2279,1281,998,999,1281,2,586,14036,1997,7,1998,1997.5107093856539,83.52498856652561,2,281,286,62,63.78550739427299,5
7,1671,1647,0,1222,1671,2,498,10607,2002,7,2005,2002.3141259298543,86.17634278834437,2,425,296,50,387.0624019263575,5
8,1947,1894,0,1282,1947,3,716,12334,2003,7,2004,2003.0931449605441,89.90685503945585,2,612,213,169,9.687075896591843,5
8,2552,1213,1316,207,1236,3,709,12365,2005,10,2005,2005.572843033314,85.63083421683058,2,1005,294,111,449.3408782992479,5
8,2579,1694,874,629,1705,3,859,11304,2005,9,2005,2005.4725198288093,86.92862111273983,2,1065,168,153,488.0727700439756,5
8,2351,1456,893,1209,1457,3,861,11551,2001,9,2001,2001.0364468359721,96.36573052086403,2,247,201,118,477.5651622906229,5
7,2453,1189,1252,554,1200,3,707,10431,1996,9,1998,1996.0618685014185,84.6546712535462,2,635,199,98,305.39709327056795,5
8,2301,2261,0,1117,2301,2,530,8588,1985,7,1985,1985.8810470906428,69.72411138812048,2,1143,406,104,0.0,5
8,2158,1094,1047,893,1110,3,841,10416,2004,8,2005,2005.482932206816,84.160977402272,2,201,0,109,260.25331616604797,5
7,1845,1538,298,1296,1547,3,781,9618,2004,7,2005,2005.0327943240068,73.51071249507127,2,242,199,59,327.0441636578708,5
8,1636,1636,0,1120,1636,2,704,8443,2004,6,2005,2004.50375544196,67.93991292864067,2,515,102,36,253.93991292864067,5
7,1710,856,854,706,856,2,548,8450,2003,8,2003,2003.0,65.0,2,150,0,61,196.0,5
7,1717,756,756,216,961,3,642,9550,1915,7,1970,1998.0,60.0,1,540,0,35,0.0,5
8,2198,1145,1053,655,1145,3,836,14260,2000,9,2000,2000.0,84.0,2,490,192,84,350.0,5
5,1362,796,566,732,796,2,480,14115,1993,5,1995,1993.0,85.0,1,64,40,30,0.0,5
8,1694,1686,0,1369,1694,2,636,10084,2004,7,2005,2004.0,75.0,2,317,255,57,186.0,5
5,1077,991,0,851,1077,1,205,7420,1939,5,1950,1939.0,50.0,1,140,0,4,0.0,6
9,2324,1175,1142,998,1182,3,736,11924,2005,11,2006,2005.0,85.0,3,177,147,21,286.0,5
7,1494,1494,0,0,1494,3,840,10652,2006,7,2007,2006.0,91.0,2,1494,160,33,306.0,5
6,1253,1253,0,733,1253,1,352,10920,1960,5,1960,1960.0,-1.0,1,520,0,213,212.0,5
8,2376,1158,1218,0,1158,3,853,14215,2005,9,2006,2005.0,101.0,3,1158,240,154,380.0,5
8,1795,1777,0,0,1795,2,534,9742,2002,7,2002,2002.0,75.0,2,1777,171,159,281.0,5
5,1060,1040,0,840,1060,2,572,4224,1976,6,1976,1976.0,44.0,1,200,100,110,0.0,7
8,1600,1566,0,0,1600,3,890,14230,2007,7,2007,2007.0,110.0,2,1566,0,56,640.0,5
8,1704,1704,0,1218,1704,3,772,11478,2007,7,2008,2008.0,98.0,2,486,0,50,200.0,5
8,1234,1234,0,0,1234,2,484,11049,2007,7,2007,2007.0,85.0,2,1234,0,30,0.0,5
5,1700,1398,0,1018,1700,2,447,10552,1959,6,1959,1959.0,70.0,1,380,0,38,0.0,5
9,1561,1561,0,1153,1561,2,556,7313,2005,6,2005,2005.0,60.0,2,408,203,47,246.0,5
8,2452,1117,1320,0,1132,3,691,13418,2004,9,2005,2004.0,108.0,3,1117,113,32,132.0,5
5,1057,1057,0,731,1057,1,246,7922,1953,5,2007,1953.0,68.0,1,326,0,52,0.0,7
9,1752,1752,0,456,1752,2,576,7658,2005,6,2005,2005.0,61.0,2,1296,196,82,412.0,5
4,1452,736,716,0,736,0,0,4456,1920,8,2008,-1.0,33.0,2,736,0,0,0.0,5
5,816,816,0,104,816,2,516,8472,1963,5,1963,1963.0,110.0,1,0,106,0,0.0,5
9,1842,1842,0,1810,1842,3,894,50271,1981,5,1987,1981.0,68.0,0,32,857,72,0.0,5
5,1360,384,0,384,1360,2,572,7134,1955,6,1955,1962.0,60.0,1,0,0,50,0.0,5
8,1739,970,756,649,983,2,480,2645,1999,7,2000,1999.0,24.0,2,321,115,0,456.0,5
7,1720,860,860,0,860,2,565,11645,2004,7,2004,2004.0,89.0,2,860,0,70,0.0,5
10,2945,1410,1519,0,1426,3,641,13682,2006,10,2006,2006.0,66.0,3,1410,192,0,1031.0,5
5,780,780,0,632,780,1,352,7200,1972,4,1972,1973.0,60.0,1,148,196,0,0.0,7
6,1158,1158,0,941,1158,2,576,13072,2004,5,2004,2006.0,63.0,1,217,0,50,0.0,5
5,1111,530,530,0,581,1,288,7200,1920,6,1996,1935.0,60.0,1,530,0,0,0.0,7
7,2034,1057,977,739,1057,2,645,9375,1997,8,1998,1998.0,-1.0,2,318,576,36,573.0,5
8,2473,1143,1330,0,1143,3,852,9591,2004,9,2005,2004.0,76.0,2,1143,192,151,344.0,5
7,1718,832,833,0,885,2,427,10141,1998,7,1998,1998.0,74.0,2,832,0,94,40.0,5
3,1605,840,765,0,840,1,379,5790,1915,8,1950,1915.0,60.0,2,840,0,0,0.0,6
4,988,462,462,462,526,1,297,1596,1973,5,1973,1973.0,21.0,1,0,120,101,0.0,5
5,1230,440,548,0,682,2,440,10440,1910,5,1981,1966.0,60.0,1,440,74,0,0.0,6
6,2142,896,960,448,1182,1,509,13000,1968,8,1968,1968.0,100.0,2,448,0,72,576.0,6
6,1337,1237,0,1201,1337,2,405,4500,1998,5,1998,1998.0,32.0,2,36,0,199,443.0,5
8,2417,1288,1116,0,1301,2,462,16059,1991,9,1992,1991.0,121.0,2,1288,127,82,284.0,5
6,1560,684,876,0,684,2,400,11911,2005,6,2005,2005.0,122.0,2,684,100,38,0.0,5
6,1224,612,612,0,612,2,528,3951,2009,4,2009,2009.0,40.0,2,612,0,234,76.0,5
3,1526,1013,0,0,1013,0,0,8470,1915,6,1982,-1.0,105.0,1,1013,0,0,0.0,2
4,990,990,0,588,990,0,0,8070,1994,5,1995,-1.0,60.0,1,402,0,0,0.0,5
5,1235,1235,0,600,1235,2,480,8500,1961,6,1961,1961.0,85.0,1,635,0,0,203.0,3
5,964,876,0,713,964,2,432,13360,1921,5,2006,1921.0,80.0,1,163,0,0,0.0,7
4,1225,950,0,569,1225,0,0,9320,1959,6,1959,-1.0,77.0,1,381,352,0,0.0,5
4,1047,641,0,0,1047,1,273,10800,1885,6,1995,1954.0,60.0,1,641,0,0,0.0,7
5,789,789,0,104,789,1,250,6000,1948,5,1950,1948.0,50.0,1,516,0,0,0.0,5
6,1844,1844,0,705,1844,2,546,11751,1977,7,1977,1977.0,105.0,2,1139,0,122,480.0,6
6,1855,994,639,444,1216,1,325,9525,1954,7,1972,1954.0,75.0,2,550,182,0,0.0,4
7,2696,1264,1414,984,1282,3,792,9965,2007,10,2007,2007.0,77.0,2,280,120,184,220.0,5
6,2259,1809,0,35,2259,2,450,21000,1953,7,1953,1953.0,-1.0,2,905,166,120,184.0,5
6,2320,1028,884,774,1436,1,180,7259,1945,9,2002,1945.0,61.0,2,104,224,0,0.0,8
5,1092,1092,0,170,1092,1,288,11616,1962,6,1962,1962.0,-1.0,1,252,0,20,116.0,5
5,1125,1125,0,0,1125,2,430,8536,2006,5,2007,2007.0,74.0,1,1125,80,64,0.0,5
7,3222,1673,1523,1470,1699,3,594,12376,1990,11,1990,1990.0,90.0,3,203,367,0,0.0,5
4,1123,732,351,0,772,1,264,6060,1939,4,1950,1979.0,50.0,1,732,0,0,0.0,5
6,1199,1199,0,300,1199,2,530,7892,1993,5,1993,1993.0,55.0,2,899,0,63,0.0,5
6,1586,1362,0,0,1586,2,435,17043,1979,7,1998,1979.0,48.0,2,1362,192,0,0.0,5
6,958,1078,0,120,958,2,440,4928,1976,5,1976,1977.0,-1.0,2,958,0,205,0.0,5
5,840,672,0,116,840,0,0,4388,1930,5,1950,-1.0,55.0,1,556,0,0,0.0,7
5,1053,1008,0,567,1053,2,750,8973,1958,6,1991,1998.0,69.0,1,413,0,80,85.0,7
7,2157,924,941,445,1216,2,487,14200,1966,8,1966,1966.0,88.0,2,479,105,66,309.0,6
6,2054,992,1032,695,1022,2,390,12224,2000,7,2000,2000.0,-1.0,2,297,24,48,40.0,5
7,1682,1304,0,0,1682,2,530,10400,1970,7,1970,1970.0,80.0,2,1304,98,0,288.0,6
5,1214,1214,0,695,1214,1,318,10355,1967,5,1967,1967.0,-1.0,2,519,0,111,196.0,5
4,864,864,0,432,864,0,0,10500,1971,5,1971,-1.0,70.0,1,432,0,0,0.0,5
7,1734,1734,0,1300,1734,2,660,11645,2005,7,2005,2005.0,78.0,2,434,160,24,0.0,5
7,1501,1490,0,679,1501,2,577,10335,1999,6,1999,1999.0,78.0,2,811,144,29,183.0,5
5,875,715,0,209,875,1,180,6120,1931,5,1993,1931.0,51.0,1,506,48,0,0.0,7
7,2035,884,1151,0,884,2,434,9505,2001,8,2001,2001.0,-1.0,2,884,144,48,180.0,5
8,1710,1710,0,1400,1710,3,866,13891,2007,6,2008,2007.0,107.0,2,310,0,102,436.0,5
6,1200,1200,0,0,1200,1,312,11340,1923,7,1950,1923.0,84.0,1,1200,0,0,0.0,5
8,1968,774,1194,0,774,3,680,12003,2009,8,2010,2009.0,92.0,2,774,0,75,84.0,5
7,1947,991,956,222,991,2,678,12552,2004,8,2005,2004.0,100.0,2,769,0,136,0.0,5
7,2462,1392,1070,57,1392,2,576,19378,2005,9,2006,2006.0,134.0,2,1335,239,132,456.0,5
6,1232,1232,0,660,1232,2,516,11120,1984,6,1984,1984.0,-1.0,2,572,0,0,0.0,6
9,2668,1572,1096,1016,1572,3,726,13688,2003,10,2004,2003.0,110.0,2,556,400,0,664.0,5
5,1355,644,547,351,808,0,0,10106,1940,6,1999,-1.0,62.0,2,112,140,0,0.0,7
8,2161,1582,551,1288,1610,3,789,10562,2007,8,2007,2007.0,86.0,1,294,178,120,300.0,5
5,1382,720,0,360,854,2,660,12358,1941,7,1950,1991.0,-1.0,1,360,237,0,0.0,6
6,1656,1080,0,639,1656,2,528,31770,1960,7,1960,1960.0,141.0,1,441,210,62,112.0,5
6,1651,1606,0,1398,1651,2,616,12416,1986,7,1986,1986.0,47.0,2,0,192,0,132.0,5
5,1920,1052,668,57,1252,2,451,13650,1958,8,1958,1958.0,-1.0,2,554,0,0,0.0,5
9,2234,2216,0,1904,2234,3,1166,17423,2008,9,2009,2009.0,63.0,2,312,0,60,748.0,5
7,2082,1362,720,0,1362,2,484,11426,2003,6,2003,2003.0,63.0,2,1362,280,238,0.0,5
10,3608,1107,1518,0,1518,3,840,22950,1892,12,1993,1993.0,90.0,2,1107,0,260,0.0,9
7,1217,1188,0,611,1217,2,497,9947,1990,6,1991,1990.0,-1.0,2,577,168,27,0.0,5
5,1656,660,704,0,808,1,180,10410,1916,8,1987,1916.0,60.0,2,660,0,0,0.0,7
5,1224,1086,0,1086,1224,2,528,7018,1979,6,1979,1979.0,64.0,0,0,120,0,275.0,5
8,1593,1593,0,1153,1593,2,682,4923,2001,5,2002,2001.0,41.0,1,440,0,120,0.0,5
8,2727,853,1178,297,1549,2,440,10570,1932,10,1994,1932.0,70.0,2,556,0,74,0.0,8
7,1479,725,754,626,725,2,484,7472,1972,7,2004,1972.0,-1.0,1,99,0,32,138.0,9
7,1726,1726,0,1126,1726,3,786,9416,2007,8,2007,2007.0,79.0,2,600,171,138,205.0,5
8,1713,1713,0,1088,1713,3,856,9591,2004,7,2005,2004.0,76.0,2,625,0,26,262.0,5
4,1121,1121,0,0,1121,2,440,8546,2003,5,2004,2003.0,80.0,2,1121,132,64,0.0,5
6,1310,617,445,617,865,1,398,7000,1924,6,1950,1924.0,50.0,2,0,0,0,0.0,6
6,848,848,0,662,848,2,420,4438,2004,3,2004,2004.0,-1.0,1,186,149,0,205.0,5
5,1284,720,564,312,720,1,240,3500,1947,5,1950,1948.0,50.0,1,408,0,35,0.0,7
7,1442,1424,0,0,1442,2,500,11851,1990,5,1990,1990.0,99.0,2,1424,0,34,0.0,5
4,1100,1100,0,419,1100,1,312,12493,1960,6,1960,1960.0,-1.0,1,375,355,0,0.0,5
7,2062,1157,882,1065,1180,2,454,14364,1988,7,1989,1988.0,-1.0,2,92,60,55,128.0,5
5,864,864,0,468,864,0,0,5604,1925,5,1950,-1.0,67.0,1,396,0,0,0.0,6
7,1852,900,920,822,932,2,644,8640,2009,7,2009,2009.0,72.0,2,78,168,108,0.0,5
5,990,990,0,716,990,2,576,13568,1995,5,1995,1996.0,43.0,1,274,224,0,0.0,5
5,1236,1070,0,360,1236,1,447,10011,1957,6,1996,1957.0,72.0,1,710,0,0,64.0,6
4,1328,686,518,0,810,1,210,9906,1925,8,1950,1940.0,57.0,1,686,0,172,0.0,4
7,1954,798,817,341,1137,2,431,15660,1939,8,2006,1939.0,-1.0,1,457,0,119,312.0,9
7,1498,1498,0,0,1498,2,675,8990,2006,5,2006,2006.0,73.0,2,1498,351,33,0.0,5
6,2267,1010,1257,0,1010,2,390,8068,2002,8,2002,2002.0,-1.0,2,1010,120,46,0.0,5
6,1552,713,741,550,811,2,434,11475,1975,6,1975,1975.0,85.0,2,163,209,208,0.0,6
10,2392,2392,0,56,2392,3,968,13472,2003,8,2003,2003.0,103.0,2,2336,248,105,922.0,5
5,1302,630,672,0,630,1,280,1680,1971,6,1971,1991.0,21.0,2,630,0,0,142.0,5
7,2520,1203,1306,565,1214,3,721,9950,1995,9,1995,1995.0,82.0,2,638,224,114,290.0,5
8,2794,1462,1304,689,1490,3,810,15138,1995,9,1996,1995.0,174.0,2,773,0,146,506.0,5
6,987,483,504,0,483,1,288,1680,1972,5,1972,1972.0,21.0,1,483,0,0,297.0,5
6,1960,860,1100,625,860,2,440,7851,2002,8,2002,2002.0,-1.0,2,235,288,48,-1.0,5
7,1744,996,730,402,1014,2,457,9453,1993,7,2003,1993.0,-1.0,2,594,370,70,0.0,7
8,1694,1694,0,0,1694,3,818,12030,2007,7,2007,2007.0,93.0,2,1694,168,228,254.0,5
6,1487,735,689,94,798,1,220,8741,1945,7,1950,1949.0,52.0,1,641,0,140,0.0,4
8,1566,1566,0,1078,1566,2,750,9000,2008,7,2008,2008.0,75.0,2,488,144,168,36.0,5
6,1217,626,591,0,626,1,288,10762,1980,6,1980,1980.0,75.0,1,626,0,28,0.0,6
7,2110,948,888,695,1222,2,463,8880,1994,8,2002,1994.0,-1.0,2,253,0,130,0.0,5
6,1928,1020,1020,0,908,1,440,9142,1910,9,1950,1910.0,69.0,2,1020,0,60,0.0,8
6,1375,1367,0,0,1375,2,451,11310,1954,5,1954,1954.0,75.0,1,1367,0,30,0.0,5
6,2144,1444,700,697,1444,2,389,159000,1958,7,2006,1958.0,-1.0,2,747,0,98,472.0,7
3,1306,728,0,0,1306,0,0,5350,1940,6,1966,-1.0,55.0,1,728,263,0,0.0,2
6,1640,798,842,0,798,2,520,8366,2004,6,2004,2004.0,65.0,2,798,138,45,0.0,5
7,2291,975,1286,0,1005,2,429,8738,1999,8,1999,1999.0,66.0,2,975,192,0,302.0,5
7,1792,963,829,361,963,2,564,12435,2001,7,2001,2001.0,80.0,2,602,0,96,172.0,5
6,1382,1362,0,672,1382,2,884,19296,1962,6,1962,1991.0,120.0,1,0,0,0,399.0,5
8,2574,1482,1092,0,1482,3,868,9588,2007,10,2007,2007.0,69.0,2,1482,0,148,270.0,5
6,1212,506,0,506,1212,2,492,8471,1977,6,1995,1978.0,88.0,1,0,292,12,46.0,7
5,1316,926,0,234,926,2,484,5500,1929,6,2001,1974.0,50.0,1,0,0,0,0.0,7
5,778,740,0,403,778,1,924,6900,1940,4,1955,1966.0,71.0,1,212,0,25,0.0,6
6,1113,1143,0,751,1113,1,504,7917,1976,6,1976,1987.0,-1.0,1,392,370,30,174.0,7
8,1939,1095,844,0,1095,3,1053,10728,2006,8,2006,2006.0,84.0,2,1095,192,51,0.0,5
8,2270,1152,1106,524,1164,3,671,11764,1999,9,2007,1999.0,92.0,2,628,132,57,348.0,7
6,1632,1240,0,620,1632,1,338,9600,1958,6,1988,1958.0,80.0,2,0,289,0,183.0,6
7,1560,1560,0,0,1560,2,573,9196,2003,7,2003,2003.0,129.0,2,1560,100,150,0.0,5
9,2121,2121,0,0,2121,3,732,14450,2006,8,2007,2007.0,107.0,2,2121,124,98,315.0,5
7,2022,1160,866,392,1156,2,505,10005,1977,8,1977,1977.0,83.0,2,768,288,117,299.0,5
7,1982,807,807,421,1175,2,575,11287,1989,7,1989,1989.0,82.0,2,386,0,84,340.0,6
6,1734,912,649,600,1085,2,440,9786,1962,7,1981,1962.0,77.0,1,312,0,0,0.0,7
5,1716,780,780,210,936,0,0,5687,1912,9,2000,-1.0,55.0,2,570,0,184,0.0,6
5,1716,768,568,292,1148,1,281,11409,1949,8,2008,1949.0,60.0,1,476,0,0,0.0,4
7,2263,795,795,795,1468,2,539,16659,1977,9,1994,1977.0,-1.0,2,0,0,250,34.0,7
6,1003,1003,0,819,1003,2,588,7937,1984,6,1984,1984.0,37.0,1,184,120,0,0.0,6
7,1950,975,975,649,975,2,576,7399,1997,7,1998,1997.0,66.0,2,326,0,10,1600.0,5
